index,vehicle_no,d_t_1,d_t_2,r_date,date,latitude.1,location.1,longitude.1,company,distance,status,stop_time,avg_speed,previous_date,time_travelled,start_time,no_of_stop,big_no_of_stop,total_stop_time,time_to_complete,end_time
436,HR47C5778,2019-05-04 07:19:18+05:30,2019-05-04 07:21:04.898253+05:30,2019-05-04 07:19:31.304839+05:30,2019-05-04 07:19:18,30.75521278381348,"Jammu - Delhi Road, Punjab 141416, India",76.10161590576172,is_wheelseye,594.4356066407049,Moving,0 days 00:00:00.000000000,35.66613639844229,2019-05-04 07:18:18,0 days 00:20:57.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:49:04.000000000,2019-05-04 13:08:22
437,HR47C5778,2019-05-04 07:20:18+05:30,2019-05-04 07:21:05.839376+05:30,2019-05-04 07:20:30.213373+05:30,2019-05-04 07:20:18,30.75200271606445,"Jammu - Delhi Road, Mandiala Khurd, Punjab 141416, India",76.11019134521484,is_wheelseye,894.8975123805533,Moving,0 days 00:00:00.000000000,53.693850742833185,2019-05-04 07:19:18,0 days 00:21:57.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:48:04.000000000,2019-05-04 13:08:22
438,HR47C5778,2019-05-04 07:21:18+05:30,2019-05-04 07:24:05.136395+05:30,2019-05-04 07:21:26.466912+05:30,2019-05-04 07:21:18,30.748809814453125,"Jammu - Delhi Road, Punjab 141416, India",76.11859893798828,is_wheelseye,879.4316037509642,Moving,0 days 00:00:00.000000000,52.76589622505786,2019-05-04 07:20:18,0 days 00:22:57.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:47:04.000000000,2019-05-04 13:08:22
439,HR47C5778,2019-05-04 07:22:18+05:30,2019-05-04 07:24:04.039656+05:30,2019-05-04 07:22:25.638050+05:30,2019-05-04 07:22:18,30.745325088500977,"Jammu - Delhi Road, Punjab 141416, India",76.12725067138672,is_wheelseye,914.1029610251137,Moving,0 days 00:00:00.000000000,54.84617766150682,2019-05-04 07:21:18,0 days 00:23:57.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:46:04.000000000,2019-05-04 13:08:22
440,HR47C5778,2019-05-04 07:23:18+05:30,2019-05-04 07:24:06.189552+05:30,2019-05-04 07:23:25.041760+05:30,2019-05-04 07:23:18,30.74172401428223,"Jammu - Delhi Road, Punjab 141417, India",76.1357650756836,is_wheelseye,907.8272950511563,Moving,0 days 00:00:00.000000000,54.46963770306936,2019-05-04 07:22:18,0 days 00:24:57.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:45:04.000000000,2019-05-04 13:08:22
441,HR47C5778,2019-05-04 07:24:18+05:30,2019-05-04 07:27:03.876329+05:30,2019-05-04 07:24:31.887349+05:30,2019-05-04 07:24:18,30.73805427551269,"Jammu - Delhi Road, Punjab 141417, India",76.1443862915039,is_wheelseye,920.3917291278802,Moving,0 days 00:00:00.000000000,55.22350374767282,2019-05-04 07:23:18,0 days 00:25:57.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:44:04.000000000,2019-05-04 13:08:22
442,HR47C5778,2019-05-04 07:25:18+05:30,2019-05-04 07:27:04.978424+05:30,2019-05-04 07:25:29.784837+05:30,2019-05-04 07:25:18,30.734527587890625,"Jammu - Delhi Road, Daheru, Punjab 141417, India",76.1527099609375,is_wheelseye,887.8504640004236,Moving,0 days 00:00:00.000000000,53.271027840025404,2019-05-04 07:24:18,0 days 00:26:57.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:43:04.000000000,2019-05-04 13:08:22
443,HR47C5778,2019-05-04 07:26:18+05:30,2019-05-04 07:27:06.004976+05:30,2019-05-04 07:26:27.274183+05:30,2019-05-04 07:26:18,30.73077392578125,"Jammu - Delhi Road, Punjab 141401, India",76.16154479980469,is_wheelseye,942.9112500117997,Moving,0 days 00:00:00.000000000,56.57467500070797,2019-05-04 07:25:18,0 days 00:27:57.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:42:04.000000000,2019-05-04 13:08:22
444,HR47C5778,2019-05-04 07:27:08+05:30,2019-05-04 07:30:07.135664+05:30,2019-05-04 07:27:26.551534+05:30,2019-05-04 07:27:08,30.72771644592285,"Jammu - Delhi Road, Punjab 141401, India",76.16874694824219,is_wheelseye,768.5593367531461,Moving,0 days 00:00:00.000000000,55.336272246226514,2019-05-04 07:26:18,0 days 00:28:47.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:41:14.000000000,2019-05-04 13:08:22
445,HR47C5778,2019-05-04 07:28:18+05:30,2019-05-04 07:30:08.792996+05:30,2019-05-04 07:28:31.397802+05:30,2019-05-04 07:28:18,30.72343826293945,"Jammu - Delhi Road, Punjab 141417, India",76.17882537841797,is_wheelseye,1075.5103697517359,Moving,0 days 00:00:00.000000000,55.31196187294643,2019-05-04 07:27:08,0 days 00:29:57.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:40:04.000000000,2019-05-04 13:08:22
446,HR47C5778,2019-05-04 07:29:18+05:30,2019-05-04 07:30:09.981207+05:30,2019-05-04 07:29:24.434631+05:30,2019-05-04 07:29:18,30.719898223876953,"Jammu - Delhi Road, Punjab 141417, India",76.18717956542969,is_wheelseye,891.2342653179306,Moving,0 days 00:00:00.000000000,53.47405591907585,2019-05-04 07:28:18,0 days 00:30:57.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:39:04.000000000,2019-05-04 13:08:22
447,HR47C5778,2019-05-04 07:30:24+05:30,2019-05-04 07:33:04.211080+05:30,2019-05-04 07:30:31.850449+05:30,2019-05-04 07:30:24,30.7160587310791,"Jammu - Delhi Road, Kukrain Colony, Khanna, Punjab 141401, India",76.19632720947266,is_wheelseye,974.1228608992463,Moving,0 days 00:00:00.000000000,53.133974230868,2019-05-04 07:29:18,0 days 00:32:03.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:37:58.000000000,2019-05-04 13:08:22
448,HR47C5778,2019-05-04 07:31:14+05:30,2019-05-04 07:33:05.407345+05:30,2019-05-04 07:31:27.460563+05:30,2019-05-04 07:31:14,30.71302032470703,"Jammu - Delhi Road, Bhattian, Khanna, Punjab 141401, India",76.20333862304688,is_wheelseye,751.3481110358299,Moving,0 days 00:00:00.000000000,54.097063994579756,2019-05-04 07:30:24,0 days 00:32:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:37:08.000000000,2019-05-04 13:08:22
449,HR47C5778,2019-05-04 07:32:14+05:30,2019-05-04 07:33:06.528166+05:30,2019-05-04 07:32:29.826120+05:30,2019-05-04 07:32:14,30.70926856994629,"Jammu - Delhi Road, Bhattian, Khanna, Punjab 141401, India",76.21168518066406,is_wheelseye,901.244981832033,Moving,0 days 00:00:00.000000000,54.07469890992198,2019-05-04 07:31:14,0 days 00:33:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:36:08.000000000,2019-05-04 13:08:22
450,HR47C5778,2019-05-04 07:33:14+05:30,2019-05-04 07:36:06.053778+05:30,2019-05-04 07:33:25.165624+05:30,2019-05-04 07:33:14,30.70555686950684,"Grand Trunk Rd, New Awadi colony, Khanna, Punjab 141401, India",76.2198715209961,is_wheelseye,885.6126285960445,Moving,0 days 00:00:00.000000000,53.136757715762656,2019-05-04 07:32:14,0 days 00:34:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:35:08.000000000,2019-05-04 13:08:22
451,HR47C5778,2019-05-04 07:34:14+05:30,2019-05-04 07:36:04.100270+05:30,2019-05-04 07:34:26.773706+05:30,2019-05-04 07:34:14,30.70203018188477,"National Highway 1, Billanwali Chhapary, Pratap Colony, Khanna, Punjab 141401, India",76.2275161743164,is_wheelseye,830.178398372513,Moving,0 days 00:00:00.000000000,49.81070390235078,2019-05-04 07:33:14,0 days 00:35:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:34:08.000000000,2019-05-04 13:08:22
452,HR47C5778,2019-05-04 07:35:14+05:30,2019-05-04 07:36:05.109841+05:30,2019-05-04 07:35:29.087026+05:30,2019-05-04 07:35:14,30.697467803955078,"Jammu - Delhi Road, Narrottam Nagar, Moti Nagar, Khanna, Punjab 141401, India",76.23514556884766,is_wheelseye,888.8599005130645,Moving,0 days 00:00:00.000000000,53.33159403078386,2019-05-04 07:34:14,0 days 00:36:53.000000000,2019-05-04 06:58:21,0,0,0 days 00:00:00,0 days 05:33:08.000000000,2019-05-04 13:08:22
